trial_id,tier,model,order_qty,demand_shock,units_sold,unsold_units,sell_through_pct,gmv,profit,capital_employed
3044,Medium,OR,965,0.802,850.7,114.3,88.2,1642686,505254,1158000
3044,Medium,SOR,965,0.802,850.7,114.3,88.2,1642686,494201,0
3045,Medium,MP,965,1.628,965.0,0.0,100.0,2412500,530750,0
3045,Medium,OR,965,1.628,965.0,0.0,100.0,2235525,1077525,1158000
3045,Medium,SOR,965,1.628,965.0,0.0,100.0,2235525,932775,0
3046,Medium,MP,965,0.865,745.0,220.0,77.2,1809320,398050,0
3046,Medium,OR,965,0.865,890.7,74.3,92.3,1782323,637695,1158000
3046,Medium,SOR,965,0.865,890.7,74.3,92.3,1782323,579862,0
3047,Medium,MP,965,1.456,965.0,0.0,100.0,2412500,530750,0
3047,Medium,OR,965,1.456,965.0,0.0,100.0,2254207,1096207,1158000
3047,Medium,SOR,965,1.456,965.0,0.0,100.0,2254207,951457,0
3048,Medium,MP,965,1.192,965.0,0.0,100.0,2412500,530750,0
3048,Medium,OR,965,1.192,965.0,0.0,100.0,2235005,1077005,1158000
3048,Medium,SOR,965,1.192,965.0,0.0,100.0,2235005,932255,0
3049,Medium,MP,965,0.881,758.8,206.2,78.6,1842807,405418,0
3049,Medium,OR,965,0.881,896.2,68.8,92.9,1815661,670039,1158000
3049,Medium,SOR,965,0.881,896.2,68.8,92.9,1815661,605749,0
3050,Medium,MP,965,1.011,848.4,116.6,87.9,2120885,466595,0
3050,Medium,OR,965,1.011,947.3,17.7,98.2,2106881,952062,1158000
3050,Medium,SOR,965,1.011,947.3,17.7,98.2,2106881,827987,0
3051,Medium,MP,965,0.956,823.1,141.9,85.3,1999162,439816,0
3051,Medium,OR,965,0.956,911.7,53.3,94.5,1991873,843476,1158000
3051,Medium,SOR,965,0.956,911.7,53.3,94.5,1991873,761146,0
3052,Medium,MP,965,0.751,686.7,278.3,71.2,1565859,344489,0
3052,Medium,OR,965,0.751,814.4,150.6,84.4,1539315,408429,1158000
3052,Medium,SOR,965,0.751,814.4,150.6,84.4,1539315,439919,0
3053,Medium,MP,965,0.784,704.3,260.7,73.0,1633674,359408,0
3053,Medium,OR,965,0.784,840.8,124.2,87.1,1605882,470236,1158000
3053,Medium,SOR,965,0.784,840.8,124.2,87.1,1605882,470791,0
3054,Medium,MP,965,1.047,879.0,86.0,91.1,2197424,483433,0
3054,Medium,OR,965,1.047,965.0,0.0,100.0,2178928,1020928,1158000
3054,Medium,SOR,965,1.047,965.0,0.0,100.0,2178928,876178,0
3055,Medium,MP,965,0.817,703.2,261.8,72.9,1707927,375744,0
3055,Medium,OR,965,0.817,850.6,114.4,88.1,1682132,544732,1158000
3055,Medium,SOR,965,0.817,850.6,114.4,88.1,1682132,533883,0
3056,Medium,MP,965,1.627,965.0,0.0,100.0,2412500,530750,0
3056,Medium,OR,965,1.627,965.0,0.0,100.0,2235701,1077701,1158000
3056,Medium,SOR,965,1.627,965.0,0.0,100.0,2235701,932951,0
3057,Medium,MP,965,0.728,675.5,289.5,70.0,1516710,333676,0
3057,Medium,OR,965,0.728,809.9,155.1,83.9,1484016,353926,1158000
3057,Medium,SOR,965,0.728,809.9,155.1,83.9,1484016,390594,0
3058,Medium,MP,965,0.83,715.1,249.9,74.1,1736778,382091,0
3058,Medium,OR,965,0.83,864.9,100.1,89.6,1710547,570561,1158000
3058,Medium,SOR,965,0.83,864.9,100.1,89.6,1710547,542902,0
3059,Medium,MP,965,1.194,965.0,0.0,100.0,2412500,530750,0
3059,Medium,OR,965,1.194,965.0,0.0,100.0,2234694,1076694,1158000
3059,Medium,SOR,965,1.194,965.0,0.0,100.0,2234694,931944,0
3060,Medium,MP,965,0.819,704.9,260.1,73.0,1711945,376628,0
3060,Medium,OR,965,0.819,852.6,112.4,88.3,1686089,548329,1158000
3060,Medium,SOR,965,0.819,852.6,112.4,88.3,1686089,535139,0
3061,Medium,MP,965,0.789,709.1,255.9,73.5,1644753,361846,0
3061,Medium,OR,965,0.789,846.5,118.5,87.7,1616772,480100,1158000
3061,Medium,SOR,965,0.789,846.5,118.5,87.7,1616772,473984,0
3062,Medium,MP,965,1.025,860.0,105.0,89.1,2150031,473007,0
3062,Medium,OR,965,1.025,945.9,19.1,98.0,2136295,981727,1158000
3062,Medium,SOR,965,1.025,945.9,19.1,98.0,2136295,859287,0
3063,Medium,MP,965,0.778,699.5,265.5,72.5,1622411,356930,0
3063,Medium,OR,965,0.778,835.0,130.0,86.5,1594810,460208,1158000
3063,Medium,SOR,965,0.778,835.0,130.0,86.5,1594810,467545,0
3064,Medium,MP,965,1.226,965.0,0.0,100.0,2412500,530750,0
3064,Medium,OR,965,1.226,965.0,0.0,100.0,2229921,1071921,1158000
3064,Medium,SOR,965,1.226,965.0,0.0,100.0,2229921,927171,0
3065,Medium,MP,965,1.184,965.0,0.0,100.0,2412500,530750,0
3065,Medium,OR,965,1.184,965.0,0.0,100.0,2192277,1034277,1158000
3065,Medium,SOR,965,1.184,965.0,0.0,100.0,2192277,889527,0
3066,Medium,MP,965,0.797,716.3,248.7,74.2,1661420,365512,0
3066,Medium,OR,965,0.797,845.9,119.1,87.7,1633447,496877,1158000
3066,Medium,SOR,965,0.797,845.9,119.1,87.7,1633447,491422,0
3067,Medium,MP,965,0.802,703.5,261.5,72.9,1675968,368713,0
3067,Medium,OR,965,0.802,850.7,114.3,88.2,1642638,505211,1158000
3067,Medium,SOR,965,0.802,850.7,114.3,88.2,1642638,494187,0
3068,Medium,MP,965,0.803,705.0,260.0,73.1,1679686,369531,0
3068,Medium,OR,965,0.803,852.6,112.4,88.4,1646283,508516,1158000
3068,Medium,SOR,965,0.803,852.6,112.4,88.4,1646283,495283,0
3069,Medium,MP,965,1.141,957.9,7.1,99.3,2394753,526846,0
3069,Medium,OR,965,1.141,965.0,0.0,100.0,2200300,1042300,1158000
3069,Medium,SOR,965,1.141,965.0,0.0,100.0,2200300,897550,0
3070,Medium,MP,965,1.678,965.0,0.0,100.0,2412500,530750,0
3070,Medium,OR,965,1.678,965.0,0.0,100.0,2230125,1072125,1158000
3070,Medium,SOR,965,1.678,965.0,0.0,100.0,2230125,927375,0
3071,Medium,MP,965,0.525,552.1,412.9,57.2,1091065,240034,0
3071,Medium,OR,965,0.525,685.4,279.6,71.0,1016910,-90770,1158000
3071,Medium,SOR,965,0.525,685.4,279.6,71.0,1016910,91558,0
3072,Medium,MP,965,0.774,695.2,269.8,72.0,1612598,354771,0
3072,Medium,OR,965,0.774,830.0,135.0,86.0,1585164,451471,1158000
3072,Medium,SOR,965,0.774,830.0,135.0,86.0,1585164,464717,0
3073,Medium,MP,965,0.832,716.6,248.4,74.3,1740317,382870,0
3073,Medium,OR,965,0.832,866.7,98.3,89.8,1714033,573729,1158000
3073,Medium,SOR,965,0.832,866.7,98.3,89.8,1714033,544008,0
3074,Medium,MP,965,0.878,756.5,208.5,78.4,1837349,404217,0
3074,Medium,OR,965,0.878,893.6,71.4,92.6,1810283,665139,1158000
3074,Medium,SOR,965,0.878,893.6,71.4,92.6,1810283,603955,0
3075,Medium,MP,965,0.613,616.1,348.9,63.8,1276586,280849,0
3075,Medium,OR,965,0.613,754.8,210.2,78.2,1213717,93546,1158000
3075,Medium,SOR,965,0.613,754.8,210.2,78.2,1213717,194685,0
3076,Medium,MP,965,1.101,924.3,40.7,95.8,2310722,508359,0
3076,Medium,OR,965,1.101,965.0,0.0,100.0,2207746,1049746,1158000
3076,Medium,SOR,965,1.101,965.0,0.0,100.0,2207746,904996,0
3077,Medium,MP,965,0.657,633.1,331.9,65.6,1367797,300915,0
3077,Medium,OR,965,0.657,785.6,179.4,81.4,1311671,185959,1158000
3077,Medium,SOR,965,0.657,785.6,179.4,81.4,1311671,251078,0
3078,Medium,MP,965,0.889,765.5,199.5,79.3,1859236,409032,0
3078,Medium,OR,965,0.889,904.2,60.8,93.7,1831848,684788,1158000
3078,Medium,SOR,965,0.889,904.2,60.8,93.7,1831848,611150,0
3079,Medium,MP,965,1.018,854.0,111.0,88.5,2135052,469711,0
3079,Medium,OR,965,1.018,939.3,25.7,97.3,2121411,968029,1158000
3079,Medium,SOR,965,1.018,939.3,25.7,97.3,2121411,853300,0
3080,Medium,MP,965,0.901,775.8,189.2,80.4,1884233,414531,0
3080,Medium,OR,965,0.901,916.4,48.6,95.0,1856476,707228,1158000
3080,Medium,SOR,965,0.901,916.4,48.6,95.0,1856476,619366,0
3081,Medium,MP,965,0.74,676.2,288.8,70.1,1541996,339239,0
3081,Medium,OR,965,0.74,815.4,149.6,84.5,1508682,377602,1158000
3081,Medium,SOR,965,0.74,815.4,149.6,84.5,1508682,407830,0
3082,Medium,MP,965,1.322,965.0,0.0,100.0,2412500,530750,0
3082,Medium,OR,965,1.322,965.0,0.0,100.0,2215746,1057746,1158000
3082,Medium,SOR,965,1.322,965.0,0.0,100.0,2215746,912996,0
3083,Medium,MP,965,0.936,806.4,158.6,83.6,1958502,430871,0
3083,Medium,OR,965,0.936,905.8,59.2,93.9,1950959,803623,1158000
3083,Medium,SOR,965,0.936,905.8,59.2,93.9,1950959,728188,0
3084,Medium,MP,965,1.582,965.0,0.0,100.0,2412500,530750,0
3084,Medium,OR,965,1.582,965.0,0.0,100.0,2240577,1082577,1158000
3084,Medium,SOR,965,1.582,965.0,0.0,100.0,2240577,937827,0
3085,Medium,MP,965,0.952,820.2,144.8,85.0,1991957,438231,0
3085,Medium,OR,965,0.952,908.4,56.6,94.1,1984695,836890,1158000
3085,Medium,SOR,965,0.952,908.4,56.6,94.1,1984695,758403,0
3086,Medium,MP,965,1.281,965.0,0.0,100.0,2412500,530750,0
3086,Medium,OR,965,1.281,965.0,0.0,100.0,2221792,1063792,1158000
3086,Medium,SOR,965,1.281,965.0,0.0,100.0,2221792,919042,0
3087,Medium,MP,965,1.133,951.2,13.8,98.6,2378068,523175,0
3087,Medium,OR,965,1.133,965.0,0.0,100.0,2201779,1043779,1158000
3087,Medium,SOR,965,1.133,965.0,0.0,100.0,2201779,899029,0
3088,Medium,MP,965,0.922,793.6,171.4,82.2,1927493,424049,0
3088,Medium,OR,965,0.922,891.4,73.6,92.4,1920069,775315,1158000
3088,Medium,SOR,965,0.922,891.4,73.6,92.4,1920069,716659,0
3089,Medium,MP,965,1.033,867.1,97.9,89.9,2167793,476914,0
3089,Medium,OR,965,1.033,953.7,11.3,98.8,2153943,997968,1158000
3089,Medium,SOR,965,1.033,953.7,11.3,98.8,2153943,866385,0
3090,Medium,MP,965,0.854,735.3,229.7,76.2,1785904,392899,0
3090,Medium,OR,965,0.854,879.2,85.8,91.1,1759257,616704,1158000
3090,Medium,SOR,965,0.854,879.2,85.8,91.1,1759257,572358,0
3091,Medium,MP,965,1.105,927.3,37.7,96.1,2318228,510010,0
3091,Medium,OR,965,1.105,965.0,0.0,100.0,2207081,1049081,1158000
3091,Medium,SOR,965,1.105,965.0,0.0,100.0,2207081,904331,0
3092,Medium,MP,965,1.001,840.2,124.8,87.1,2100556,462122,0
3092,Medium,OR,965,1.001,938.2,26.8,97.2,2086687,933502,1158000
3092,Medium,SOR,965,1.001,938.2,26.8,97.2,2086687,820051,0
3093,Medium,MP,965,0.706,664.6,300.4,68.9,1471419,323712,0
3093,Medium,OR,965,0.706,786.2,178.8,81.5,1439977,314160,1158000
3093,Medium,SOR,965,0.706,786.2,178.8,81.5,1439977,378593,0
3094,Medium,MP,965,0.828,712.6,252.4,73.8,1730765,380768,0
3094,Medium,OR,965,0.828,861.9,103.1,89.3,1704625,565178,1158000
3094,Medium,SOR,965,0.828,861.9,103.1,89.3,1704625,541022,0
3095,Medium,MP,965,0.765,699.5,265.5,72.5,1595072,350916,0
3095,Medium,OR,965,0.765,829.6,135.4,86.0,1568033,434412,1158000
3095,Medium,SOR,965,0.765,829.6,135.4,86.0,1568033,448126,0
3096,Medium,MP,965,0.974,817.5,147.5,84.7,2043712,449617,0
3096,Medium,OR,965,0.974,929.0,36.0,96.3,2029704,878190,1158000
3096,Medium,SOR,965,0.974,929.0,36.0,96.3,2029704,775601,0
3097,Medium,MP,965,0.981,823.5,141.5,85.3,2058644,452902,0
3097,Medium,OR,965,0.981,935.8,29.2,97.0,2044534,891799,1158000
3097,Medium,SOR,965,0.981,935.8,29.2,97.0,2044534,781268,0
3098,Medium,MP,965,2.448,965.0,0.0,100.0,2412500,530750,0
3098,Medium,OR,965,2.448,965.0,0.0,100.0,2146476,988476,1158000
3098,Medium,SOR,965,2.448,965.0,0.0,100.0,2146476,843726,0
3099,Medium,MP,965,0.768,702.3,262.7,72.8,1601395,352307,0
3099,Medium,OR,965,0.768,832.8,132.2,86.3,1574249,440036,1158000
3099,Medium,SOR,965,0.768,832.8,132.2,86.3,1574249,449903,0
3100,Medium,MP,965,0.844,727.1,237.9,75.3,1765930,388505,0
3100,Medium,OR,965,0.844,869.4,95.6,90.1,1739581,598797,1158000
3100,Medium,SOR,965,0.844,869.4,95.6,90.1,1739581,565956,0
3101,Medium,MP,965,0.763,697.1,267.9,72.2,1589719,349738,0
3101,Medium,OR,965,0.763,826.8,138.2,85.7,1562771,429651,1158000
3101,Medium,SOR,965,0.763,826.8,138.2,85.7,1562771,446623,0
3102,Medium,MP,965,1.014,850.7,114.3,88.2,2126656,467864,0
3102,Medium,OR,965,1.014,949.9,15.1,98.4,2112615,957331,1158000
3102,Medium,SOR,965,1.014,949.9,15.1,98.4,2112615,830240,0
3103,Medium,MP,965,0.694,652.5,312.5,67.6,1444751,317845,0
3103,Medium,OR,965,0.694,783.6,181.4,81.2,1407681,282330,1158000
3103,Medium,SOR,965,0.694,783.6,181.4,81.2,1407681,349803,0
3104,Medium,MP,965,1.327,965.0,0.0,100.0,2412500,530750,0
3104,Medium,OR,965,1.327,965.0,0.0,100.0,2214992,1056992,1158000
3104,Medium,SOR,965,1.327,965.0,0.0,100.0,2214992,912242,0
3105,Medium,MP,965,1.336,965.0,0.0,100.0,2412500,530750,0
3105,Medium,OR,965,1.336,965.0,0.0,100.0,2213627,1055627,1158000
3105,Medium,SOR,965,1.336,965.0,0.0,100.0,2213627,910877,0
3106,Medium,MP,965,0.892,768.5,196.5,79.6,1866436,410616,0
3106,Medium,OR,965,0.892,907.7,57.3,94.1,1838941,691251,1158000
3106,Medium,SOR,965,0.892,907.7,57.3,94.1,1838941,613516,0
3107,Medium,MP,965,1.313,965.0,0.0,100.0,2412500,530750,0
3107,Medium,OR,965,1.313,965.0,0.0,100.0,2216973,1058973,1158000
3107,Medium,SOR,965,1.313,965.0,0.0,100.0,2216973,914223,0
3108,Medium,MP,965,0.895,771.1,193.9,79.9,1872739,412003,0
3108,Medium,OR,965,0.895,910.8,54.2,94.4,1845151,696910,1158000
3108,Medium,SOR,965,0.895,910.8,54.2,94.4,1845151,615588,0
3109,Medium,MP,965,0.788,708.0,257.0,73.4,1642133,361269,0
3109,Medium,OR,965,0.788,845.2,119.8,87.6,1614197,477768,1158000
3109,Medium,SOR,965,0.788,845.2,119.8,87.6,1614197,473229,0
3110,Medium,MP,965,0.907,781.3,183.7,81.0,1897575,417466,0
3110,Medium,OR,965,0.907,911.1,53.9,94.4,1869997,721698,1158000
3110,Medium,SOR,965,0.907,911.1,53.9,94.4,1869997,640008,0
3111,Medium,MP,965,0.913,786.1,178.9,81.5,1909286,420043,0
3111,Medium,OR,965,0.913,916.7,48.3,95.0,1881537,732226,1158000
3111,Medium,SOR,965,0.913,916.7,48.3,95.0,1881537,643958,0
3112,Medium,MP,965,1.278,965.0,0.0,100.0,2412500,530750,0
3112,Medium,OR,965,1.278,965.0,0.0,100.0,2222207,1064207,1158000
3112,Medium,SOR,965,1.278,965.0,0.0,100.0,2222207,919457,0
3113,Medium,MP,965,1.454,965.0,0.0,100.0,2412500,530750,0
3113,Medium,OR,965,1.454,965.0,0.0,100.0,2254518,1096518,1158000
3113,Medium,SOR,965,1.454,965.0,0.0,100.0,2254518,951768,0
3114,Medium,MP,965,1.606,965.0,0.0,100.0,2412500,530750,0
3114,Medium,OR,965,1.606,965.0,0.0,100.0,2237926,1079926,1158000
3114,Medium,SOR,965,1.606,965.0,0.0,100.0,2237926,935176,0
3115,Medium,MP,965,0.75,685.5,279.5,71.0,1563144,343892,0
3115,Medium,OR,965,0.75,813.0,152.0,84.2,1536646,406014,1158000
3115,Medium,SOR,965,0.75,813.0,152.0,84.2,1536646,439157,0
3116,Medium,MP,965,1.261,965.0,0.0,100.0,2412500,530750,0
3116,Medium,OR,965,1.261,965.0,0.0,100.0,2224776,1066776,1158000
3116,Medium,SOR,965,1.261,965.0,0.0,100.0,2224776,922026,0
3117,Medium,MP,965,1.858,965.0,0.0,100.0,2412500,530750,0
3117,Medium,OR,965,1.858,965.0,0.0,100.0,2210556,1052556,1158000
3117,Medium,SOR,965,1.858,965.0,0.0,100.0,2210556,907806,0
3118,Medium,MP,965,1.587,965.0,0.0,100.0,2412500,530750,0
3118,Medium,OR,965,1.587,965.0,0.0,100.0,2240000,1082000,1158000
3118,Medium,SOR,965,1.587,965.0,0.0,100.0,2240000,937250,0
3119,Medium,MP,965,0.68,648.2,316.8,67.2,1416977,311735,0
3119,Medium,OR,965,0.68,801.3,163.7,83.0,1365234,236706,1158000
3119,Medium,SOR,965,0.68,801.3,163.7,83.0,1365234,283520,0
3120,Medium,MP,965,0.819,704.8,260.2,73.0,1711881,376614,0
3120,Medium,OR,965,0.819,852.5,112.5,88.3,1686027,548272,1158000
3120,Medium,SOR,965,0.819,852.5,112.5,88.3,1686027,535119,0
3121,Medium,MP,965,1.04,872.6,92.4,90.4,2181570,479945,0
3121,Medium,OR,965,1.04,959.8,5.2,99.5,2167632,1010567,1158000
3121,Medium,SOR,965,1.04,959.8,5.2,99.5,2167632,871892,0
3122,Medium,MP,965,0.549,578.3,386.7,59.9,1142693,251392,0
3122,Medium,OR,965,0.549,709.7,255.3,73.5,1069372,-42676,1158000
3122,Medium,SOR,965,0.549,709.7,255.3,73.5,1069372,111262,0
3123,Medium,MP,965,1.015,851.9,113.1,88.3,2129860,468569,0
3123,Medium,OR,965,1.015,937.1,27.9,97.1,2116252,963282,1158000
3123,Medium,SOR,965,1.015,937.1,27.9,97.1,2116252,851225,0
3124,Medium,MP,965,0.758,692.5,272.5,71.8,1579171,347418,0
3124,Medium,OR,965,0.758,821.3,143.7,85.1,1552402,420269,1158000
3124,Medium,SOR,965,0.758,821.3,143.7,85.1,1552402,443659,0
3125,Medium,MP,965,0.814,701.0,264.0,72.6,1702585,374569,0
3125,Medium,OR,965,0.814,847.9,117.1,87.9,1676871,539950,1158000
3125,Medium,SOR,965,0.814,847.9,117.1,87.9,1676871,532213,0
3126,Medium,MP,965,1.122,941.3,23.7,97.5,2353265,517718,0
3126,Medium,OR,965,1.122,965.0,0.0,100.0,2203977,1045977,1158000
3126,Medium,SOR,965,1.122,965.0,0.0,100.0,2203977,901227,0
3127,Medium,MP,965,0.913,786.0,179.0,81.5,1909005,419981,0
3127,Medium,OR,965,0.913,916.6,48.4,95.0,1881261,731974,1158000
3127,Medium,SOR,965,0.913,916.6,48.4,95.0,1881261,643863,0
3128,Medium,MP,965,1.108,930.0,35.0,96.4,2324934,511485,0
3128,Medium,OR,965,1.108,965.0,0.0,100.0,2206487,1048487,1158000
3128,Medium,SOR,965,1.108,965.0,0.0,100.0,2206487,903737,0
3129,Medium,MP,965,0.769,702.4,262.6,72.8,1601747,352384,0
3129,Medium,OR,965,0.769,833.0,132.0,86.3,1574595,440349,1158000
3129,Medium,SOR,965,0.769,833.0,132.0,86.3,1574595,450002,0
3130,Medium,MP,965,1.011,848.6,116.4,87.9,2121617,466756,0
3130,Medium,OR,965,1.011,947.7,17.3,98.2,2107609,952731,1158000
3130,Medium,SOR,965,1.011,947.7,17.3,98.2,2107609,828273,0
3131,Medium,MP,965,1.174,965.0,0.0,100.0,2412500,530750,0
3131,Medium,OR,965,1.174,965.0,0.0,100.0,2194186,1036186,1158000
3131,Medium,SOR,965,1.174,965.0,0.0,100.0,2194186,891436,0
3132,Medium,MP,965,0.832,716.3,248.7,74.2,1739593,382710,0
3132,Medium,OR,965,0.832,866.3,98.7,89.8,1713319,573081,1158000
3132,Medium,SOR,965,0.832,866.3,98.7,89.8,1713319,543781,0
3133,Medium,MP,965,1.534,965.0,0.0,100.0,2412500,530750,0
3133,Medium,OR,965,1.534,965.0,0.0,100.0,2245745,1087745,1158000
3133,Medium,SOR,965,1.534,965.0,0.0,100.0,2245745,942995,0
3134,Medium,MP,965,1.082,908.5,56.5,94.1,2271208,499666,0
3134,Medium,OR,965,1.082,965.0,0.0,100.0,2211248,1053248,1158000
3134,Medium,SOR,965,1.082,965.0,0.0,100.0,2211248,908498,0
3135,Medium,MP,965,1.099,922.5,42.5,95.6,2306278,507381,0
3135,Medium,OR,965,1.099,965.0,0.0,100.0,2208140,1050140,1158000
3135,Medium,SOR,965,1.099,965.0,0.0,100.0,2208140,905390,0
3136,Medium,MP,965,1.494,965.0,0.0,100.0,2412500,530750,0
3136,Medium,OR,965,1.494,965.0,0.0,100.0,2250138,1092138,1158000
3136,Medium,SOR,965,1.494,965.0,0.0,100.0,2250138,947388,0
3137,Medium,MP,965,0.759,693.5,271.5,71.9,1581317,347890,0
3137,Medium,OR,965,0.759,822.4,142.6,85.2,1554511,422178,1158000
3137,Medium,SOR,965,0.759,822.4,142.6,85.2,1554511,444262,0
3138,Medium,MP,965,0.81,711.1,253.9,73.7,1694192,372722,0
3138,Medium,OR,965,0.81,843.9,121.1,87.5,1669026,532819,1158000
3138,Medium,SOR,965,0.81,843.9,121.1,87.5,1669026,529723,0
3139,Medium,MP,965,0.54,567.9,397.1,58.8,1122161,246875,0
3139,Medium,OR,965,0.54,704.4,260.6,73.0,1046206,-64884,1158000
3139,Medium,SOR,965,0.54,704.4,260.6,73.0,1046206,95281,0
3140,Medium,MP,965,2.232,965.0,0.0,100.0,2412500,530750,0
3140,Medium,OR,965,2.232,965.0,0.0,100.0,2169951,1011951,1158000
3140,Medium,SOR,965,2.232,965.0,0.0,100.0,2169951,867201,0
3141,Medium,MP,965,1.302,965.0,0.0,100.0,2412500,530750,0
3141,Medium,OR,965,1.302,965.0,0.0,100.0,2218620,1060620,1158000
3141,Medium,SOR,965,1.302,965.0,0.0,100.0,2218620,915870,0
3142,Medium,MP,965,0.928,798.9,166.1,82.8,1940377,426883,0
3142,Medium,OR,965,0.928,897.4,67.6,93.0,1932904,787076,1158000
3142,Medium,SOR,965,0.928,897.4,67.6,93.0,1932904,721449,0
3143,Medium,MP,965,1.136,953.6,11.4,98.8,2383884,524454,0
3143,Medium,OR,965,1.136,965.0,0.0,100.0,2201264,1043264,1158000
3143,Medium,SOR,965,1.136,965.0,0.0,100.0,2201264,898514,0
3144,Medium,MP,965,0.843,726.1,238.9,75.2,1763390,387946,0
3144,Medium,OR,965,0.843,868.1,96.9,90.0,1737078,596520,1158000
3144,Medium,SOR,965,0.843,868.1,96.9,90.0,1737078,565142,0
3145,Medium,MP,965,0.934,804.4,160.6,83.4,1953734,429821,0
3145,Medium,OR,965,0.934,903.6,61.4,93.6,1946209,799270,1158000
3145,Medium,SOR,965,0.934,903.6,61.4,93.6,1946209,726415,0
3146,Medium,MP,965,0.965,810.2,154.8,84.0,2025468,445603,0
3146,Medium,OR,965,0.965,920.7,44.3,95.4,2011585,861564,1158000
3146,Medium,SOR,965,0.965,920.7,44.3,95.4,2011585,768678,0
3147,Medium,MP,965,1.927,965.0,0.0,100.0,2412500,530750,0
3147,Medium,OR,965,1.927,965.0,0.0,100.0,2203078,1045078,1158000
3147,Medium,SOR,965,1.927,965.0,0.0,100.0,2203078,900328,0
3148,Medium,MP,965,1.182,965.0,0.0,100.0,2412500,530750,0
3148,Medium,OR,965,1.182,965.0,0.0,100.0,2192754,1034754,1158000
3148,Medium,SOR,965,1.182,965.0,0.0,100.0,2192754,890004,0
3149,Medium,MP,965,1.817,965.0,0.0,100.0,2412500,530750,0
3149,Medium,OR,965,1.817,965.0,0.0,100.0,2214991,1056991,1158000
3149,Medium,SOR,965,1.817,965.0,0.0,100.0,2214991,912241,0
3150,Medium,MP,965,0.723,670.8,294.2,69.5,1506280,331382,0
3150,Medium,OR,965,0.723,804.4,160.6,83.4,1473811,344724,1158000
3150,Medium,SOR,965,0.723,804.4,160.6,83.4,1473811,387908,0
3151,Medium,MP,965,0.919,791.3,173.7,82.0,1921859,422809,0
3151,Medium,OR,965,0.919,888.8,76.2,92.1,1914457,770171,1158000
3151,Medium,SOR,965,0.919,888.8,76.2,92.1,1914457,714564,0
3152,Medium,MP,965,0.865,745.0,220.0,77.2,1809500,398090,0
3152,Medium,OR,965,0.865,890.8,74.2,92.3,1782501,637857,1158000
3152,Medium,SOR,965,0.865,890.8,74.2,92.3,1782501,579920,0
3153,Medium,MP,965,0.926,797.6,167.4,82.7,1937092,426160,0
3153,Medium,OR,965,0.926,895.9,69.1,92.8,1929631,784078,1158000
3153,Medium,SOR,965,0.926,895.9,69.1,92.8,1929631,720228,0
3154,Medium,MP,965,0.971,814.9,150.1,84.4,2037228,448190,0
3154,Medium,OR,965,0.971,926.0,39.0,96.0,2023265,872281,1158000
3154,Medium,SOR,965,0.971,926.0,39.0,96.0,2023265,773141,0
3155,Medium,MP,965,0.7,658.8,306.2,68.3,1458487,320867,0
3155,Medium,OR,965,0.7,779.3,185.7,80.8,1427322,302748,1158000
3155,Medium,SOR,965,0.7,779.3,185.7,80.8,1427322,375266,0
3156,Medium,MP,965,0.852,733.3,231.7,76.0,1780947,391808,0
3156,Medium,OR,965,0.852,876.7,88.3,90.9,1754373,612259,1158000
3156,Medium,SOR,965,0.852,876.7,88.3,90.9,1754373,570769,0
3157,Medium,MP,965,1.285,965.0,0.0,100.0,2412500,530750,0
3157,Medium,OR,965,1.285,965.0,0.0,100.0,2221183,1063183,1158000
3157,Medium,SOR,965,1.285,965.0,0.0,100.0,2221183,918433,0
3158,Medium,MP,965,1.224,965.0,0.0,100.0,2412500,530750,0
3158,Medium,OR,965,1.224,965.0,0.0,100.0,2230229,1072229,1158000
3158,Medium,SOR,965,1.224,965.0,0.0,100.0,2230229,927479,0
3159,Medium,MP,965,0.934,804.6,160.4,83.4,1954249,429935,0
3159,Medium,OR,965,0.934,903.8,61.2,93.7,1946722,799740,1158000
3159,Medium,SOR,965,0.934,903.8,61.2,93.7,1946722,726607,0
3160,Medium,MP,965,1.084,910.1,54.9,94.3,2275248,500555,0
3160,Medium,OR,965,1.084,965.0,0.0,100.0,2210890,1052890,1158000
3160,Medium,SOR,965,1.084,965.0,0.0,100.0,2210890,908140,0
3161,Medium,MP,965,0.836,719.8,245.2,74.6,1748251,384615,0
3161,Medium,OR,965,0.836,870.6,94.4,90.2,1721847,580832,1158000
3161,Medium,SOR,965,0.836,870.6,94.4,90.2,1721847,546488,0
3162,Medium,MP,965,1.315,965.0,0.0,100.0,2412500,530750,0
3162,Medium,OR,965,1.315,965.0,0.0,100.0,2216680,1058680,1158000
3162,Medium,SOR,965,1.315,965.0,0.0,100.0,2216680,913930,0
3163,Medium,MP,965,0.888,764.9,200.1,79.3,1857630,408679,0
3163,Medium,OR,965,0.888,903.4,61.6,93.6,1830265,683346,1158000
3163,Medium,SOR,965,0.888,903.4,61.6,93.6,1830265,610622,0
3164,Medium,MP,965,1.283,965.0,0.0,100.0,2412500,530750,0
3164,Medium,OR,965,1.283,965.0,0.0,100.0,2221534,1063534,1158000
3164,Medium,SOR,965,1.283,965.0,0.0,100.0,2221534,918784,0
3165,Medium,MP,965,0.527,554.3,410.7,57.4,1095385,240985,0
3165,Medium,OR,965,0.527,688.2,276.8,71.3,1020936,-87233,1158000
3165,Medium,SOR,965,0.527,688.2,276.8,71.3,1020936,91921,0
